"id_unique";"objet"
"P0CAKUUCCP";"mission d'assistance technique  juridique et financiere pour l'evaluation de modes de gestion et le renouvellement de la concession du port de marina baie des anges a villeneuve loubet"
"ZSQ95TDDK6";"missions d'assistance programmatique  d'evaluation performantielle et de faisabilite  par typologie architecturale sur le parc scolaire marseillais"
"2P7YG260BV";"mission d'assistance a la communaute d'agglomeration carpf dans le cadre de la fusion extension au 01 01 16 : evaluation des transferts de charges pour l'extension a 17 communes de seine et marne "
"UJP0WWQ8CH";"prestation d'ergotherapie dans le cadre de l'evaluation des besoins de compensation des personnes en situation de handicap"
"GZA6FGFGUL";"conception et commercialisation de cours en ligne fle  pour les etablissements du rcfe   cours no3 : outils de placement et d'evaluation linguistiques ou de revision en fle"
"R13EHFY1CP";"21s0605   etat quantitatif des ressources en eau du grand est : evaluation prospective a l'horizon fin de siecle 2070 2100 et propositions d'actions"
"LYJVO0N60E";"prestation d'infographie pour une evaluation internationale de l'ipbes"
"TPB87J8YJ6";"prestations d'evaluation des essms"
"WBGDXC2FIW";"mission portant sur la revision du plan local d'urbanisme p l u  faisant l'objet d'une evaluation environnementale  de la commune de saint ave 56 "
"VE9JPK32ZS";"prestation de realisation de l'inventaire  le reperage  la caracterisation et l'evaluation du potentiel de valorisation des friches de martinique"
"CWM9SGCDP0";"evaluation environnementale du plan de mobilite de la metropole rouen normandie"
"XN28CLNOT5";"appui a l'animation  l'evaluation et la valorisation du reseau regional des acteurs de l'ecologie industrielle territoriale de provence alpes cote d'azur"
"E2XSLWIVUC";"evaluation de la contribution du ministere de l'europe et des affaires etrangeres a quatre institutions de la francophonie : auf  aimf  apf  universite senghor 2014 2020 "
"V3Y1L9OZW0";"la consultation concerne l'evaluation environnementale du volet regional du 7eme programme d'action nitrates par7 definit pour la normandie "
"J3OWW2QBYQ";"elaboration du plan local d'urbanisme avec evaluation environnementale"
"ZX4GD2ONG6";"la prestation se deroulera en deux phases :  evaluation de l'accompagnement des beneficiaires de cas2e  construction de recommandations pour l'amelioration ou la reorientation du disposi"
"PWV6VCIQ3U";"evaluation des programmes operationnels de l'habitat prive  avec redaction de preconisations et aide au deploiement pour la collectivite europeenne d'alsace cea"
"H473J86HLR";"etude portant sur l'evaluation du dispositif t de l'organisation de l'activite de prepose d'etablissement  lieu : dans les locaux du titutlaire"
"D1B9F4DI99";"evaluation de l'impact du programme europeen depromotion des spiritueux authentiques d'europeau travers du calvados aoc sur le marche americain"
"LAAGMQ0KWN";"realisation d'une etude d'evaluation de la strategie ambition bleue definie et mise en oeuvre par l'agence nationale du sport ans pour le compte du msjop "
"Y297C55W31";"service d'evaluation externe des essms selon le dispositif has 2022  en france metropole et en guyane"
"DMOH63KIRK";"evaluation des impacts socio eco  sur la biodiversite  contribution du projet a la mise en oeuvre du cap et srb"
"65IJFG0PD2";"evaluation externalisee de projets de cooperation soutenus par les agences de l'eau a madagascar"
"T5Y6XE44MO";"evaluation de 3 essms du ch lannion   trestel"
"I3TGE92NU1";"collecte et analyse des donnees de suivi et d'evaluation des projets de l'appel a manifestation d'interet ami grands marginaux"
"SUB8Z9DUKK";"etude d'opportunite pour l'evaluation du potentiel photovoltaique en toitures et ombrieres"
"S46CLBHRKQ";"etude d'evaluation de l'opah et etude pre operationnelle pour un dispositif d'amelioration de l'habitat"
"AOVWK7DH2S";"evaluation in itinere pack numerique lyceen"
"NB9FHT5N8P";"evaluation des actions menees dans le cadre de la convention fiphfp"
"VNXPIBT5VC";"evaluation de la politique regionale en matiere d'amenagement culturel du territoire"
"C9A3XBB8CQ";"etude bilan  evaluation et prospective du contrat de riviere sornin jarnossin"
"TTQ69M7JUD";"etude hydraulique et hydrogeologique  evaluation de l'impact de l'abandon du dispositif de drainage de l'ancien site de la raffinerie de dunkerque srd"
"RAAU46IDA6";"marche de prestations de service : evaluation d'esms cada"
"1XT0YLBCIE";"evaluation de la politique departementale en faveur des jeunesses et accompagnement a l?elaboration du schema des jeunesses"
"L408OIZHGF";"missions d'assistance a maitrise d'ouvrage pour le budget participatif departemental : phases d'instruction  de vote  et d'evaluation du dispositif"
"4WWUFYA29K";"evaluation de mise en oeuvre et d'impact relative aux dispositifs d'audits conseils regionaux en agriculture"
"V018CHEIVD";"accord cadre pour la realisation de l'evaluation environnementale et des etudes techniques pour la zac mandela gare a sevran 93"
"31QI7NZ4DC";"2022 57ca accompagnement a la labellisation territoires engages transition ecologique et evaluation de mi parcours du plan climat air energie territorial"
"XAI98089BN";"actualisation de l'evaluation environnementale dans le cadre du projet de modification du sraddet"
"ZJNPME8320";"realisation de l evaluation environnementale de la charte du projet de parc naturel regional brie et deux morin"
"BVD8ZHGXC4";"evaluation des impacts des actions de la banque des territoires sur la biodiversite"
"ZDBIK6YJ9T";"etude d'evaluation de la marque territoriale oh my lot ! en vue de la definition et la mise en oeuvre d'une strategie de produits derives"
"657VVCJ9BB";"programme d'etudes necessaires a la realisation d'une evaluation environnementale  et l'elaboration d'un dossier d'autorisation environnementale  portant sur le grand projet d"
"5D7K8BB44T";"evaluation et suivi de l'etat de conservation de la biodiversite a l'echelle de la grande brenne : definition d'une strategie operationnelle"
"RUPN2VCC8S";"mission de realisation et de suivi d une evaluation environnementale sur le secteur des arues a chatillon"
"3G6A10562U";"mission d'evaluation socio economique du projet de terminal ferroviaire extension verdissement du tcs"
"BP50QR2CKL";"missions d'evaluation des solutions de desenfumage des gares du grand paris express par un 'organisme reconnu competent'"
"62WPC4ETEE";"revision de plan local d'urbanisme plu faisant l'objet d'une evaluation environnementale"
"0LNI41MGCB";"elaboration du plan climat air energie territorial de la ccog et realisation de son evaluation environnementale strategique"
"GC46DXF8OE";"expertise sur l'evaluation des engagements de l'etat au titre du soutien aux energies renouvelables  a la perequation tarifaire et au bouclier tarifaire   paris"
"9X09W6KA07";"evaluation de la fraude aux prestations d'assurance maladie 2 lots    lot 1 : production d'evaluations et de reevaluations chiffrees de la fraude aux prestations d'assurance maladie"
"SGCD0AVUQV";"avis de pre information relatif a  l'amo pour l'elaboration de la revision generale du schema d'amenagement regional sar de la reunion  de son evaluation environnementale  et de la c"
"7TLNH3CV1I";"affaire 2022 008   mission d'evaluation du besoin capacitaire des activites de chirurgie pour le nouveau bloc operatoire du centre hospitalier de bethune beuvry"
"UWLF76N690";"evaluation environnementale et dossiers connexes   secteur mas retortier   zac du tube   commune d'istres"
"4VIQ0U3D3L";"mission d'evaluation environnementale du schema de coherence territoriale et du plan local d'urbanisme intercommunal du haut bearn"
"DQQ96RI5VN";"evaluation d une campagne d information et de promotion de la pintade cofinancee par l union europeenne"
"RYG9Y8H540";"evaluation du programme departemental d'insertion pdi  du pacte territorial d'insertion pti  des 7 declinaisons territoriales ptli et elaboration des documents finaux du pdi et pti 202"
"XR1N8GD5HY";"elaboration de l'evaluation socio economique du projet de transformation du site universitaire de censier 75005"
"V3V462TB9Z";"assistance a maitrise d'ouvrage pour l'evaluation de la mise en oeuvre du schema regional de developpement economique  d'innovation et d'internalisation srdeii "
"3LHL5A61YL";"evaluation experimentation normand'hygiene"
"1BNOAUBP6C";"evaluation de la consommation des produits aquatiques dans les departements et regions d'outre mer"
"DS93KCP7HS";"evaluation valant etude pre operationnelle du dispositif pig departemental de l'herault pour la periode 2019 2024"
"095CH99CIS";"prestations de services d evaluation du cadre des emissions obligataires vertes  sociales et durables de la region ile de france"
"YNMQUD0M1T";"evaluation des dispositifs de participation citoyenne"
"F0KJEUJHWM";"22s050 evaluation de la coherence globale du 11e programme de l'agence de l'eau loire bretagne et de son volet littoral"
"1H8VSPZGO1";"elaboration du plan local d'urbanisme intercommunal plui tenant lieu de plh soumis a evaluation environnementale"
"PW4Z6AWFGV";"evaluation environnementale du sage neste et rivieres de gascogne sage nrg"
"Q02HX7WNK0";"marche public d'accompagnement et de conseil en strategie avec trajectoire financiere pluriannuelle pour l'evaluation 2023 de l'institut des maladies genetiques imagine"
"AKV8YF1AHS";"accompagnement a la mise en oeuvre d'actions de formation en situation de travail afest et mission d'evaluation des afest deployees dans le cadre du projet #care skills "
"9D32S3N4D3";"realisation de l'evaluation environnementale du projet ngap  nouveau garches a ambroise pare  a boulogne billancourt"
"84AV3DJIL0";"mission d'accompagnement a l'elaboration d'une procedure d'evaluation annuelle pour le centre hospitalier de blois"
"QCFVYFT8DX";"diagnostic des milieux naturels et evaluation d'impact environnemental prealable a une demande d'examen au cas par cas sur l'ancienne voie ferree entre la chapelle sur erdre et blain"
"T11OFWEQCV";"mission d'evaluation socio economique du projet de terminal ferroviaire extension verdissement du tcs"
"1F0687N4HO";"etude pour l'evaluation des stocks et flux de sequestration de carbone et la mise en discussion de scenarii d'evolution pour l'atteinte de la neutralite carbone sur le departement de la"
"S6JPTP3S12";"elaboration de l'evaluation socio economique de l'operation de restructuration de l'ensemble central de l'ecole polytechnique a palaiseau"
"YRGLMPV0JE";"evaluations externes en conformite avec le referentiel d'evaluation has"
"CQL23IUG56";"evaluation portant sur le devenir des jeunes majeurs sortant de l'aide sociale a l'enfance en ille et vilaine"
"TG9VXLU91F";"realisation de l'evaluation des pcaet de 3 communautes de communes aspres  vallespir et acvi   et bilan des gaz a effet de serre de la communaute de communes alberes cote vermeille illiberis"
"KXHEWJ3OXK";"realisation d'etudes qualitatives d'evaluation d'emissions radio ou video pour l'institut national de la consommation "
"1HDODQ4MWR";"accord cadre pour des prestations d'expertise et d'evaluation socio economique "
"1T8YJ1BB35";"evaluation par un organisme accredite des etablissements et services sociaux et medico sociaux essms du ght vosges et des etablissements du groupement de commandes des vosges 25 structures"
"02HPCF1Y8G";"conduite et formalisation de l'etat initial de l'environnement et de l'evaluation environnementale de la revision du scot du grand clermont"
"JE74G62Y90";"evaluation environnementale et etudes ecologiques enjeux faune   flore   zone humide   longueil ii  "
"RJG1K8OWOU";"evaluation de mise en oeuvre et d'impact relative a la mixite et a l'egalite des genres en matiere d'orientation et de securisation des parcours professionnels"
"FUWMPL6JNO";"accord cadre multi attributaires a marches subsequents pour la realisation de missions d'evaluation des politiques publiques entrant dans le champ des fonctions devolues a la communaute d'agglomeratio"
"VTYYMATCIT";"evaluation des essms des etablissements du ght de haute alsace"
